MHT_NUM,MHT,UnitNum,length_m,width_m,tot_area_m2,rkm.up,Comments
SBLSMA_2154,SBLSMA,2154,204.8,50,10240,105.0075,
SBSSMA_2155,SBSSMA,2155,95.4,24.7,2356.38,104.8027,
SBMSMA_2156,SBMSMA,2156,101.8,34.7,3532.46,104.7073,
SBLSMA_2157,SBLSMA,2157,76.8,28.3,2173.44,104.6055,
SBMSMA_2158,SBMSMA,2158,50.3,25,1257.5,104.5287,
SBPOMA_2159,SBPOMA,2159,221.3,37.8,8365.14,104.4784,
SBSSMA_2160,SBSSMA,2160,153,25,3825,104.2571,trib. LB (Rosaleno Cr.??) at bottom-2 steps; slides on both banks at bottom.
SBPOMA_2161,SBPOMA,2161,97.5,29.6,2886,104.1041,
SBMSMA_2162,SBMSMA,2162,92.4,32.3,2984.52,104.0066,
SBPOMA_2163,SBPOMA,2163,120.4,43.6,5249.44,103.9142,
SESSMA_2164,SESSMA,2164,120.4,25.6,3082.24,103.7938,
BBPOMA_2165,BBPOMA,2165,258.8,26.5,6858.2,103.6734,
BBPOMA_2166,BBPOMA,2166,582.8,28.3,16493.24,103.4146,
BBPOMA_2167,BBPOMA,2167,865,36.9,31918.5,102.8318,
SCISL77_2168,SCISL77,2168,53.3,,,101.9668,
BBPOMA_2169,BBPOMA,2169,262.1,36.3,9514.23,101.9135,
BBPOMA_2170,BBPOMA,2170,132.6,58.2,7717.32,101.6514,
SESSMA_2171,SESSMA,2171,104.9,75.6,7930.44,101.5188,
BBLSMA_2172,BBLSMA,2172,75,86.6,6495,101.4139,
BBPOMA_2173,BBPOMA,2173,474.9,66.1,31390.89,101.3389,
SCISL78_2174,SCISL78,2174,84.4,,,100.864,
BBPOMA_2175,BBPOMA,2175,29,68.6,1989.4,100.7796,
BBMSMA_2176,BBMSMA,2176,148.4,63.1,9364.04,100.7506,
SBLSMA_2177,SBLSMA,2177,256,33.5,8576,100.6022,
ORPOMA_2178,ORPOMA,2178,154.8,58.5,9055.8,100.3462,
SCISL79_2179,SCISL79,2179,106.7,,,100.1914,
ORPOMA_2180,ORPOMA,2180,493.8,46,22714.8,100.0847,
SBLSMA_2181,SBLSMA,2181,74.7,83.2,6215.04,99.5909,
ORPOMA_2182,ORPOMA,2182,454.5,67.7,30769.65,99.5162,
SBSSMA_2183,SBSSMA,2183,139.9,39.3,5498.07,99.0617,
ORPOMA_2184,ORPOMA,2184,580.3,46.6,27041.98,98.9218,
ORMSMA_2185,ORMSMA,2185,116.1,110.6,12840.66,98.3415,
SCISL80_2186,SCISL80,2186,991.8,,,98.2254,large gravel bar RB (Dolan Bar); Pearch Cr. RB at top; 2 houses RB; willow edgewater RB bottom.
SBLSMA_2187,SBLSMA,2187,88.7,63.1,5596.97,97.2336,
ORMSMA_2188,ORMSMA,2188,184.4,24.7,4554.68,97.1449,
SBSSMA_2189,SBSSMA,2189,75.3,24.1,1814.73,96.9605,
ORPOMA_2190,ORPOMA,2190,169.2,66.4,11234.88,96.8852,
ORMSMA_2191,ORMSMA,2191,154.8,55.2,8544.96,96.716,
ORPOMA_2192,ORPOMA,2192,1113.8,61,67941.8,96.5612,Orleans Bridge; bedrock LB; sm sand beach/rip rap RB; sand bar formed SC LB; trib. LB. Location of USGS gauge
SBLSMA_2193,SBLSMA,2193,288.6,66.8,19278.48,95.4474,
ORPOMA_2194,ORPOMA,2194,700.7,57,39939.9,95.1588,
SBSSMA_2195,SBSSMA,2195,158.5,69.8,11063.3,94.4581,
ORPOMA_2196,ORPOMA,2196,411.5,100.9,41520.35,94.2996,
SBSSMA_2197,SBSSMA,2197,64,32.6,2086.4,93.8881,
ORMSMA_2198,ORMSMA,2198,92.1,56.4,5194.44,93.8241,
ORPOMA_2199,ORPOMA,2199,186.2,54.3,10110.66,93.732,
ORPOMA_2200,ORPOMA,2200,247.8,75.3,18659.34,93.5458,
ORMSMA_2201,ORMSMA,2201,285,29.9,8521.5,93.298,
ORPOMA_2202,ORPOMA,2202,77.4,65.2,5046.48,93.013,
ORMSMA_2203,ORMSMA,2203,114.3,43.3,4949.19,92.9356,
ORPOMA_2204,ORPOMA,2204,75.6,42.4,3205.44,92.8213,
SBLSMA_2205,SBLSMA,2205,94.5,43.9,4148.55,92.7457,trib. LB (Camp Cr.); good fish access.
ORPOMA_2206,ORPOMA,2206,180.1,49.7,8950.97,92.6512,
SBLSMA_2207,SBLSMA,2207,74.7,55.5,4145.85,92.4711,
ORPOMA_2208,ORPOMA,2208,480.7,65.8,31630.06,92.3964,"trib. LB (Crawford Cr.) limited access; diversion RB (4"" pipe); powerline over pool; culvert LB."
ORMSMA_2209,ORMSMA,2209,198.7,29.3,5821.91,91.9157,
ORPOMA_2210,ORPOMA,2210,201.5,45.4,9148.1,91.717,good velocity at top; powerlines with orange balls; trib. LB (Ullathorne Cr.) limited access near bottom.
SBLSMA_2211,SBLSMA,2211,121.6,68.6,8341.76,91.5155,
SCISL81_2212,SCISL81,2212,511.5,,,91.3939,
ORMSMA_2213,ORMSMA,2213,77.4,37.2,2879.28,90.8824,
ORPOMA_2214,ORPOMA,2214,117.7,60.4,7109.08,90.805,
SBSSMA_2215,SBSSMA,2215,103.9,53,5506.7,90.6873,
ORPOMA_2216,ORPOMA,2216,120.7,58.8,7097.16,90.5834,
ORPOMA_2217,ORPOMA,2217,82.3,52.7,4337.21,90.4627,
SBLSMA_2218,SBLSMA,2218,89.6,58.8,5268.48,90.3804,
SBPOMA_2219,SBPOMA,2219,360.6,53,19111.8,90.2908,Boise Cr. RB top; good access; bedrock bar LB; cobble/willow bar RB.
SBMSMA_2220,SBMSMA,2220,245.4,70.1,17202.54,89.9302,
SBPOMA_2221,SBPOMA,2221,145.4,64.6,9392.84,89.6848,
SBPOMA_2222,SBPOMA,2222,333.5,57,19009.5,89.5394,
SBMSMA_2223,SBMSMA,2223,144.5,75,10837.5,89.2059,
SBPOMA_2224,SBPOMA,2224,293.2,38.4,11258.88,89.0614,
SBSSMA_2225,SBSSMA,2225,79.9,30.8,2460.92,88.7682,
SBPOMA_2226,SBPOMA,2226,78.9,28.3,2232.87,88.6883,
SBMSMA_2227,SBMSMA,2227,244.1,30.5,7445.05,88.6094,
SBPOMA_2228,SBPOMA,2228,1950.7,38.1,74321.67,88.3653,
SBLSMA_2229,SBLSMA,2229,66.8,91.4,6105.52,86.4146,
SBPOMA_2230,SBPOMA,2230,237.1,51.2,12139.52,86.3478,
SBLSMA_2231,SBLSMA,2231,262.4,62.8,16478.72,86.1107,
SBPOMA_2232,SBPOMA,2232,234.1,53,12407.3,85.8483,
SBSSMA_2233,SBSSMA,2233,48.2,40.2,1937.64,85.6142,
SCISL82_2234,SCISL82,2234,1143.9,,,85.566,
SBMSMA_2235,SBMSMA,2235,215.5,39.6,8533.8,84.4221,Red Cap Cr. at bottom RB.
SBPOMA_2236,SBPOMA,2236,249.6,57.3,14302.08,84.2066,
SBPOMA_2237,SBPOMA,2237,500.5,81.1,40590.55,83.957,
SBLSMA_2238,SBLSMA,2238,95.4,86.3,8233.02,83.4565,
SBPOMA_2239,SBPOMA,2239,249.9,61,15243.9,83.3611,
SCISL83_2240,SCISL83,2240,325.5,,,83.1112,
SBPOMA_2241,SBPOMA,2241,296.6,40.8,12101.28,82.7857,
SBLSMA_2242,SBLSMA,2242,268.8,82.3,22122.24,82.4891,
SBPOMA_2243,SBPOMA,2243,183.8,38.4,7057.92,82.2203,Big Bar Trap
SBMSMA_2244,SBMSMA,2244,93.3,68.9,6428.37,82.0365,
SBPOMA_2245,SBPOMA,2245,275.5,40.5,11157.75,81.9432,Slate Cr. LB at top; bedrock cliff continues RB; rip-rap LB.
SBLSMA_2246,SBLSMA,2246,175.9,51.8,9111.62,81.6677,
SBPOMA_2247,SBPOMA,2247,358.1,40.2,14395.62,81.4918,
SBLSMA_2248,SBLSMA,2248,87.2,84.4,7359.68,81.1337,
SBPOMA_2249,SBPOMA,2249,254.8,55.2,14064.96,81.0465,
SBPOMA_2250,SBPOMA,2250,372.8,41.1,15322.08,80.7917,
SBSSMA_2251,SBSSMA,2251,68,25.3,1720.4,80.4189,
SBPOMA_2252,SBPOMA,2252,788.5,37.2,29332.2,80.3509,Bluff Cr. LB at top; brown slide RB at bottom.
SBMSMA_2253,SBMSMA,2253,114.3,71.6,8183.88,79.5624,
SBSSMA_2254,SBSSMA,2254,76.2,83.2,6339.84,79.4481,
SBPOMA_2255,SBPOMA,2255,100.6,45.1,4537.06,79.3719,
SBPOMA_2256,SBPOMA,2256,60,39.3,2358,79.2713,
SCISL84_2257,SCISL84,2257,393.2,,,79.2113,good velocity at top; small trib. RB; Aikens Cr. LB.
SBMSMA_2258,SBMSMA,2258,142.6,89.6,12776.96,78.8181,
SBLSMA_2259,SBLSMA,2259,70.4,57.3,4033.92,78.6755,
SBLSMA_2260,SBLSMA,2260,112.5,48.2,5422.5,78.6051,
SCISL85_2261,SCISL85,2261,78.3,,,78.4926,
SBSSMA_2262,SBSSMA,2262,24.1,46.6,1123.06,78.4143,
SBPOMA_2263,SBPOMA,2263,174.3,56.4,9830.52,78.3902,
SCISL86_2264,SCISL86,2264,238.4,,,78.2159,
SBPOMA_2265,SBPOMA,2265,315.8,52.4,16547.92,77.9775,
SBSSMA_2266,SBSSMA,2266,87.5,30.8,2695,77.6617,
SBPOMA_2267,SBPOMA,2267,68.6,43.6,2990.96,77.5742,
SBLSMA_2268,SBLSMA,2268,242.9,51.5,12509.35,77.5056,
SBMSMA_2269,SBMSMA,2269,116.7,52.4,6115.08,77.2627,
SBSSMA_2270,SBSSMA,2270,66.1,41.1,2716.71,77.146,
SBMSMA_2271,SBMSMA,2271,144.8,38.4,5560.32,77.0799,
SBPOMA_2272,SBPOMA,2272,297.2,39.3,11679.96,76.9351,
SBSSMA_2273,SBSSMA,2273,82.3,38.1,3135.63,76.6379,
SBPOMA_2274,SBPOMA,2274,246.6,31.4,7743.24,76.5556,
SBMSMA_2275,SBMSMA,2275,142.6,32.9,4691.54,76.309,Hopkins Cr. RB at bottom-choked with boulders no access.
SBLSMA_2276,SBLSMA,2276,182.3,42.7,7784.21,76.1664,
SBPOMA_2277,SBPOMA,2277,263.7,52.4,13817.88,75.9841,
SBMSMA_2278,SBMSMA,2278,143.3,36.6,5244.78,75.7204,
SBPOMA_2279,SBPOMA,2279,301.1,47.5,14302.25,75.5771,
SBLSMA_2280,SBLSMA,2280,68.3,23.8,1625.54,75.276,
SCISL87_2281,SCISL87,2281,452.9,,,75.2077,steep road access at bottom LB; tiny spring LB (Cavanaugh Cr.??).
SBPOMA_2282,SBPOMA,2282,65.8,56.7,3730.86,74.7548,
SBMSMA_2283,SBMSMA,2283,116.4,42.4,4935.36,74.689,
SBPOMA_2284,SBPOMA,2284,381.3,70.7,26957.91,74.5726,
SBMSMA_2285,SBMSMA,2285,75.3,66.4,4999.92,74.1913,
SBLSMA_2286,SBLSMA,2286,144.2,60.7,8752.94,74.116,
SBPOMA_2287,SBPOMA,2287,341.4,43.9,14987.46,73.9718,
SBLSMA_2288,SBLSMA,2288,79.9,67.7,5409.23,73.6304,
SBPOMA_2289,SBPOMA,2289,98.8,65.8,6501.04,73.5505,
SBSSMA_2290,SBSSMA,2290,103.6,49.4,5117.84,73.4517,
SBPOMA_2291,SBPOMA,2291,100,46.9,4690,73.3481,
SBPOMA_2292,SBPOMA,2292,108.8,61.9,6734.72,73.2481,
SBMSMA_2293,SBMSMA,2293,106.1,40.2,4265.22,73.1393,
SBPOMA_2294,SBPOMA,2294,205.4,57,11707.8,73.0332,
SBSSMA_2295,SBSSMA,2295,80.2,50.9,4082.18,72.8278,
SBPOMA_2296,SBPOMA,2296,40.8,35.1,1432.08,72.7476,
SBMSMA_2297,SBMSMA,2297,145.7,34.7,5055.79,72.7068,
SBPOMA_2298,SBPOMA,2298,46.6,24.4,1137.04,72.5611,
SBPOMA_2299,SBPOMA,2299,256.6,32.6,8365.16,72.5145,
SBPOMA_2300,SBPOMA,2300,332.5,44.5,14796.25,72.2579,
SBPOMA_2301,SBPOMA,2301,204.5,38.4,7852.8,71.9254,
SBMSMA_2302,SBMSMA,2302,103.3,59.1,6105.03,71.7209,
SBPOMA_2303,SBPOMA,2303,186.8,64.3,12011.24,71.6176,
SBLSMA_2304,SBLSMA,2304,244.8,58.5,14320.8,71.4308,
SBPOMA_2305,SBPOMA,2305,178,52.4,9327.2,71.186,
SBLSMA_2306,SBLSMA,2306,195.1,54.3,10593.93,71.008,HWY 96 bridge at bottom (Weitchpec).
SBMSMA_2307,SBMSMA,2307,212.8,48.8,10384.64,70.8129,
SBSSMA_2308,SBSSMA,2308,51.5,67.1,3455.65,70.6001,confluence of Trinity River at bottom; LB bedrock; RB cobble bar
SBPOMA_2309,SBPOMA,2309,222.2,45.7,10154.54,70.5486,
SBLSMA_2310,SBLSMA,2310,166.4,73.2,12180.48,70.3264,
SBPOMA_2311,SBPOMA,2311,188.4,64,12057.6,70.16,
SBMSMA_2312,SBMSMA,2312,444.4,57.6,25597.44,69.9716,
SBPOMA_2313,SBPOMA,2313,199.6,47.9,9560.84,69.5272,
SBMSMA_2314,SBMSMA,2314,182.3,64.6,11776.58,69.3276,
SBPOMA_2315,SBPOMA,2315,421.8,57.6,24295.68,69.1453,
SBLSMA_2316,SBLSMA,2316,34.4,65.8,2263.52,68.7235,
SBPOMA_2317,SBPOMA,2317,81.7,61.6,5032.72,68.6891,
SBPOMA_2318,SBPOMA,2318,204.5,63.4,12965.3,68.6074,
SBMSMA_2319,SBMSMA,2319,87.2,49.4,4307.68,68.4029,LB cobble bar; at bottom- Camel Creek flow enters; RB bedrock 
SBPOMA_2320,SBPOMA,2320,353.3,40.5,14308.65,68.3157,
SBSSMA_2321,SBSSMA,2321,178.3,41.1,7328.13,67.9624,
SBPOMA_2322,SBPOMA,2322,58.8,39.6,2328.48,67.7841,
SBPOMA_2323,SBPOMA,2323,646.2,40.8,26364.96,67.7253,
SBPOMA_2324,SBPOMA,2324,66.4,48.5,3220.4,67.0791,
SBLSMA_2325,SBLSMA,2325,161.2,44.2,7125.04,67.0127,
SBPOMA_2326,SBPOMA,2326,593.5,31.7,18813.95,66.8515,good velocity at top of pool; submerged boulder in midchannel at top; Pine Creek enters RB near bottom of unit; both sides of Pine Crk. bedrock; 2 cfs; fish access marginal at this flow
SBSSMA_2327,SBSSMA,2327,287.1,46.3,13292.73,66.258,
SBPOMA_2328,SBPOMA,2328,758,45.7,34640.6,65.9709,turbulent at top of pool; huge bedrock wall on RB; big deep water boulders; Martin Ferry bridge closer to bottom of unit. 2 half-pounders caught 184 ft downstream of bridge; old bridge scoured long pool
SBPOMA_2329,SBPOMA,2329,403,46.9,18900.7,65.2129,good velocity through POW; midchannel boulders at top of unit; bedrock/boulder banks; Big Creek enters at bottom on LB; 1-2cfs; no anadromous access 
SBPOMA_2330,SBPOMA,2330,369.1,46.3,17089.33,64.8099,
SBPOMA_2331,SBPOMA,2331,249.6,61.6,15375.36,64.4408,
SBMSMA_2332,SBMSMA,2332,191.4,50.9,9742.26,64.1912,
SBPOMA_2333,SBPOMA,2333,197.8,48.5,9593.3,63.9998,
SBPOMA_2334,SBPOMA,2334,221.6,61.9,13717.04,63.802,
SBPOMA_2335,SBPOMA,2335,166.4,53.6,8919.04,63.5804,
SBPOMA_2336,SBPOMA,2336,406.3,48.8,19827.44,63.414,
SBPOMA_2337,SBPOMA,2337,102.4,59.1,6051.84,63.0077,
SBPOMA_2338,SBPOMA,2338,301.5,52.1,15708.15,62.9053,
SBMSMA_2339,SBMSMA,2339,92.7,42.1,3902.67,62.6038,
SBPOMA_2340,SBPOMA,2340,393.5,53.6,21091.6,62.5111,LB bedrock; RB boulders on margin; LB top-trickle off bankslope; fish boat; RB Tule Creek enters; mouth plugged with 12 ft deposit of cobble/gravel; limited fish access; deep submerged boulders
SBPOMA_2341,SBPOMA,2341,85,62.8,5338,62.1176,
SBPOMA_2342,SBPOMA,2342,88.7,98.8,8763.56,62.0326,
SBPOMA_2343,SBPOMA,2343,263.7,50,13185,61.9439,
SBPOMA_2344,SBPOMA,2344,316.1,75.9,23991.99,61.6802,
SBLSMA_2345,SBLSMA,2345,215.5,91.4,19696.7,61.3641,
SBSSMA_2346,SBSSMA,2346,132.9,62.5,8306.25,61.1486,LB trib enters- Rube Creek; <1cfs; NFS; opposite on RB gravel bar
SBPOMA_2347,SBPOMA,2347,49.1,62.5,3068.75,61.0157,
SBPOMA_2348,SBPOMA,2348,473.1,61,28859.1,60.9666,
SPISL16_2349,SPISL16,2349,121.6,,,60.4935,
SBPOMA_2350,SBPOMA,2350,413,53.6,22136.8,60.3719,LB midpool Miner Creek enters; 1-2 cfs; No fish access at this flow; LB boulder/bedrock cliffs with sand embankment; Miners Pool
SBMSMA_2351,SBMSMA,2351,121.3,54.6,6622.98,59.9589,
SBPOMA_2352,SBPOMA,2352,118.9,45.4,5398.06,59.8376,
SBPOMA_2353,SBPOMA,2353,111.6,67.4,7521.84,59.7187,LB top- bedrock point; RB top gravel bar; RB-  Waukell Creek; small trickle; <1cfs off  bedrock cliff
SBLSMA_2354,SBLSMA,2354,133.5,65.5,8744.25,59.6071,
SBPOMA_2355,SBPOMA,2355,164,77.1,12644.4,59.4736,
SBPOMA_2356,SBPOMA,2356,116.4,66.1,7694.04,59.3096,
SBPOMA_2357,SBPOMA,2357,123.4,73.8,9106.92,59.1932,
SBPOMA_2358,SBPOMA,2358,225.9,63.7,14389.83,59.0698,
SBPOMA_2359,SBPOMA,2359,88.1,68,5990.8,58.8439,LB top sand bar; trib enters- Coon Creek; NFS; <2cfs; RB boulder bank; scour
SBSSMA_2360,SBSSMA,2360,74.7,47.9,3578.13,58.7558,
SBPOMA_2361,SBPOMA,2361,305.1,63.1,19251.81,58.6811,
SBLSMA_2362,SBLSMA,2362,163.1,65.8,10731.98,58.376,
SBPOMA_2363,SBPOMA,2363,214.3,40.2,8614.86,58.2129,
SBPOMA_2364,SBPOMA,2364,180.4,41.5,7486.6,57.9986,
SBPOMA_2365,SBPOMA,2365,219.2,45.7,10017.44,57.8182,LB top Mawah Creek confluence; NFS; 1-2cfs; left and right banks large exposed boulders; coming out of gorge
SBPOMA_2366,SBPOMA,2366,304.8,67.1,20452.08,57.599,
PWLSMA_2367,PWLSMA,2367,167,82,13694,57.2942,
PWPOMA_2368,PWPOMA,2368,236.5,47.9,11328.35,57.1272,
PWPOMA_2369,PWPOMA,2369,162.8,86.3,14049.64,56.8907,
PWLSMA_2370,PWLSMA,2370,99.1,89,8819.9,56.7279,
PWPOMA_2371,PWPOMA,2371,97.8,56.7,5545.26,56.6288,
PWPOMA_2372,PWPOMA,2372,207,96,19872,56.531,
PWMSMA_2373,PWMSMA,2373,96.3,33.8,3254.94,56.324,
PWMSMA_2374,PWMSMA,2374,496.5,41.1,20406.15,56.2277,
PWPOMA_2375,PWPOMA,2375,456.9,71.3,32576.97,55.7312,"LB top cobble bar; RB top bedrock/boulder bank; LB bottom Devil's Creek enters; NFS;<1cfs; RB bottom bedrock cliff; LB bottom cobble bar starts ""Young's Bar"""
PWPOMA_2376,PWPOMA,2376,313.3,56.1,17576.13,55.2743,
PWPOMA_2377,PWPOMA,2377,324,36.3,11761.2,54.961,
PWLSMA_2378,PWLSMA,2378,131.7,114.6,15092.82,54.637,
PWPOMA_2379,PWPOMA,2379,161.5,76.8,12403.2,54.5053,
PWPOMA_2380,PWPOMA,2380,256.3,68.6,17582.18,54.3438,
PWLSMA_2381,PWLSMA,2381,96,125.3,12028.8,54.0875,
PWMSMA_2382,PWMSMA,2382,234.4,112.5,26370,53.9915,both banks boulders; RB bottom cobble bar; LB bottom Cappel Creek enters (3cfs); cobble/boulder plug at mouth; no access this flow
PWPOMA_2383,PWPOMA,2383,425.5,52.4,22296.2,53.7571,
SCISL88_2384,SCISL88,2384,464.5,,,53.3316,
PWPOMA_2385,PWPOMA,2385,340.2,41.1,13982.22,52.8671,LB scour; cobble/sand bar; RB boulder/bedrock bank; at top Morrick Crk enters; no flow; cobble/sand plug at mouth
PWMSMA_2386,PWMSMA,2386,71.6,89.6,6415.36,52.5269,
PWLSMA_2387,PWLSMA,2387,160.3,65.5,10499.65,52.4553,
PWPOMA_2388,PWPOMA,2388,347.8,85.3,29667.34,52.295,
PWLSMA_2389,PWLSMA,2389,119.2,100.9,12027.28,51.9472,
PWPOMA_2390,PWPOMA,2390,120.7,98.5,11888.95,51.828,
PWLSMA_2391,PWLSMA,2391,249.3,123.4,30763.62,51.7073,
PWPOMA_2392,PWPOMA,2392,189,68.9,13022.1,51.458,LB gravel bar; RB top bedrock wall; at bottom Roach Creek confluence; no flow entering mainstem; sand plug at mouth
PWPOMA_2393,PWPOMA,2393,143.6,77.4,11114.64,51.269,
PWLSMA_2394,PWLSMA,2394,151.2,110.9,16768.08,51.1254,
PWMSMA_2395,PWMSMA,2395,157.9,76.2,12031.98,50.9742,
PWPOMA_2396,PWPOMA,2396,177.4,76.2,13517.88,50.8163,
PWLSMA_2397,PWLSMA,2397,113.1,53,5994.3,50.6389,
PWPOMA_2398,PWPOMA,2398,210.9,51.2,10798.08,50.5258,
PWLSMA_2399,PWLSMA,2399,161.5,94.8,15310.2,50.3149,
PWPOMA_2400,PWPOMA,2400,516,85.3,44014.8,50.1534,
PWMSMA_2401,PWMSMA,2401,266.7,57,15201.9,49.6374,
PWPOMA_2402,PWPOMA,2402,46.3,73.2,3389.16,49.3707,
PWMSMA_2403,PWMSMA,2403,130.8,73.2,9574.56,49.3244,
PWPOMA_2404,PWPOMA,2404,320.7,93.9,30113.73,49.1936,
PWPOMA_2405,PWPOMA,2405,486.2,78.6,38215.32,48.8729,
PWLSMA_2406,PWLSMA,2406,30.5,130.8,3989.4,48.3867,
PWPOMA_2407,PWPOMA,2407,133.5,53,7075.5,48.3562,
PWMSMA_2408,PWMSMA,2408,108.2,64,6924.8,48.2227,
PWPOMA_2409,PWPOMA,2409,325.8,45.4,14791.32,48.1145,
PWPOMA_2410,PWPOMA,2410,758,78,59124,47.7887,
PWLSMA_2411,PWLSMA,2411,132.9,112.8,14991.12,47.0307,
PWPOMA_2412,PWPOMA,2412,193.6,108.2,20947.52,46.8978,
PWLSMA_2413,PWLSMA,2413,147.8,101.5,15001.7,46.7042,LB bedrock wall; RB top trib confluence Mettah Creek; no flow into mainstem
PWPOMA_2414,PWPOMA,2414,21,78.6,1650.6,46.5564,
PWPOMA_2415,PWPOMA,2415,153.6,78,11980.8,46.5354,
PWLSMA_2416,PWLSMA,2416,291.4,66.8,19465.52,46.3818,
PWMSMA_2417,PWMSMA,2417,224,97.2,21772.8,46.0904,
PWPOMA_2418,PWPOMA,2418,237.7,91.7,21797.09,45.8664,
PWLSMA_2419,PWLSMA,2419,226.2,104.2,23570.04,45.6287,
PWPOMA_2420,PWPOMA,2420,556.6,62.8,34954.48,45.4025,
PWMSMA_2421,PWMSMA,2421,103.6,69.8,7231.28,44.8459,
PWLSMA_2422,PWLSMA,2422,255.4,104.9,26791.46,44.7423,
PWPOMA_2423,PWPOMA,2423,391.1,94.8,37076.28,44.4869,
PWLSMA_2424,PWLSMA,2424,119.2,103.3,12313.36,44.0958,
PWPOMA_2425,PWPOMA,2425,121,20.7,2504.7,43.9766,
PWPOMA_2426,PWPOMA,2426,71.6,68.3,4890.28,43.8556,
PWPOMA_2427,PWPOMA,2427,215.8,97.8,21105.24,43.784,
PWLSMA_2428,PWLSMA,2428,50.3,99.7,5014.91,43.5682,
PWPOMA_2429,PWPOMA,2429,291.1,104.5,30419.95,43.5179,
PWLSMA_2430,PWLSMA,2430,171.9,131.7,22639.23,43.2268,
PWPOMA_2431,PWPOMA,2431,136.9,107.9,14771.51,43.0549,
PWPOMA_2432,PWPOMA,2432,310.3,89,27616.7,42.918,
PWLSMA_2433,PWLSMA,2433,70.1,141.4,9912.14,42.6077,
PWMSMA_2434,PWMSMA,2434,185.3,140.8,26090.24,42.5376,
PWLSMA_2435,PWLSMA,2435,385.9,116.4,44918.76,42.3523,
PWPOMA_2436,PWPOMA,2436,386.5,94.5,36524.25,41.9664,
PWLSMA_2437,PWLSMA,2437,146.9,55.8,8197.02,41.5799,
PWMSMA_2438,PWMSMA,2438,131.4,73.8,9697.32,41.433,
PWPOMA_2439,PWPOMA,2439,100,107.3,10730,41.3016,
PWPOMA_2440,PWPOMA,2440,253,121.3,30688.9,41.2016,LB top- cobble/boulder bar from Pecwan; midunit Pecwan Crk enters (no flow at mouth) road access to this spot; bottom SC exits; midchannel scour; RB bedrock wall
SCISL89_2441,SCISL89,2441,301.1,,,40.9486,
PWPOMA_2442,PWPOMA,2442,198.1,72.8,14421.68,40.6475,
PWPOMA_2443,PWPOMA,2443,135.9,74.7,10151.73,40.4494,
PWPOMA_2444,PWPOMA,2444,105.5,97.2,10254.6,40.3135,
PWPOMA_2445,PWPOMA,2445,164.9,111.9,18452.31,40.208,
PWLSMA_2446,PWLSMA,2446,190.8,139.6,26635.68,40.0431,
PWMSMA_2447,PWMSMA,2447,129.2,57.6,7441.92,39.8523,
PWPOMA_2448,PWPOMA,2448,182.3,52.7,9607.21,39.7231,
PWPOMA_2449,PWPOMA,2449,105.5,82.3,8682.65,39.5408,
PWPOMA_2450,PWPOMA,2450,60.7,43.3,2628.31,39.4353,
PWPOMA_2451,PWPOMA,2451,99.4,72.2,7176.68,39.3746,
PWLSMA_2452,PWLSMA,2452,174.7,72.8,12718.16,39.2752,
SCISL90_2453,SCISL90,2453,1205.8,,,39.1005,
PWMSMA_2454,PWMSMA,2454,19.2,53.6,1029.12,37.8947,
PWPOMA_2455,PWPOMA,2455,221.3,57,12614.1,37.8755,
PWPOMA_2456,PWPOMA,2456,167.9,59.4,9973.26,37.6542,
PWPOMA_2457,PWPOMA,2457,173.1,60.4,10455.24,37.4863,
PWPOMA_2458,PWPOMA,2458,245.1,134.1,32867.91,37.3132,
PWLSMA_2459,PWLSMA,2459,281,134.1,37682.1,37.0681,
PWMSMA_2460,PWMSMA,2460,178.3,123.7,22055.71,36.7871,
PWMSMA_2461,PWMSMA,2461,246.9,19.5,4814.55,36.6088,
PWPOMA_2462,PWPOMA,2462,74.7,100.6,7514.82,36.3619,
PWLSMA_2463,PWLSMA,2463,242.3,146.3,35448.49,36.2872,
PWMSMA_2464,PWMSMA,2464,96,88.4,8486.4,36.0449,
PWPOMA_2465,PWPOMA,2465,442.3,71.6,31668.68,35.9489,LB cobble bar; RB tributary enters- Tectah Crk; no flow; 6 ft gravel plug at mouth; eddy at plug
PWPOMA_2466,PWPOMA,2466,256.6,86.9,22298.54,35.5066,
PWPOMA_2467,PWPOMA,2467,325.5,94.5,30759.75,35.25,
PWPOMA_2468,PWPOMA,2468,243.2,75,18240,34.9245,LB boulder/bedrock wall; LWD at bottom; RB cobble bar woth Little Surpur Crk- no flow; Westside of drainage old clearcut.
PWPOMA_2469,PWPOMA,2469,331.9,98.1,32559.39,34.6813,
PWLSMA_2470,PWLSMA,2470,182,139,25298,34.3494,
SCISL91_2471,SCISL91,2471,252.4,,,34.1674,
PWLSMA_2472,PWLSMA,2472,174.3,65.2,11364.36,33.915,
PWPOMA_2473,PWPOMA,2473,65.2,64.9,4231.48,33.7407,
PWPOMA_2474,PWPOMA,2474,139.6,96,13401.6,33.6755,
PWLSMA_2475,PWLSMA,2475,183.2,97.8,17916.96,33.5359,
PWPOMA_2476,PWPOMA,2476,248.7,64.9,16140.63,33.3527,
PWPOMA_2477,PWPOMA,2477,157.3,79.6,12521.08,33.104,LB cobble bar; RB top bedrock point; Surpur Creek enters- gravel plug; no flow
PWPOMA_2478,PWPOMA,2478,128.6,104.2,13400.12,32.9467,
PWLSMA_2479,PWLSMA,2479,128.6,128.9,16576.54,32.8181,
